Product Code,Net Unit Cost,Quantity,Product Variant,Tax Rate Name,Discount,Expiry
CCL0047100,1,1800,,,202310262956,26/10/2025 12:00:00 AM
PMM0443100,1,1080,,,202310262959,26/10/2025 12:00:00 AM
PMM0643100,1,1750,,,202310262959,26/10/2025 12:00:00 AM
PMM0843100,1,870,,,202310262959,26/10/2025 12:00:00 AM
PMM1344101,1,820,,,202310262959,26/10/2025 12:00:00 AM
PMM5144101,1,140,,,202310262959,26/10/2025 12:00:00 AM
PRO2421300,1,2310,,,202310262960,26/10/2025 12:00:00 AM
PRO4621500,1,650,,,202310262960,26/10/2025 12:00:00 AM
OAT0022017,1,2012,,,202310262961,26/10/2025 12:00:00 AM
PCO0043015,1,798,,,202310252942,26/10/2025 12:00:00 AM
PSS1750010,1,964,,,202310252944,26/10/2025 12:00:00 AM
PRO2421300,1,960,,,202310272973,27/10/2025 12:00:00 AM
PRO4621500,1,100,,,202310272973,27/10/2025 12:00:00 AM
CLO0723400,1,120,,,202310272974,27/10/2025 12:00:00 AM
CLO0823400,1,120,,,202310272974,27/10/2025 12:00:00 AM
CLO1223400,1,120,,,202310272974,27/10/2025 12:00:00 AM
CLO1623400,1,200,,,202310272974,27/10/2025 12:00:00 AM
PMM0443100,1,770,,,202310272975,27/10/2025 12:00:00 AM
PMM0643100,1,840,,,202310272975,27/10/2025 12:00:00 AM
PMM0843100,1,960,,,202310272975,27/10/2025 12:00:00 AM
PMM1344101,1,630,,,202310272975,27/10/2025 12:00:00 AM
CLO0723050,1,25,,,202310272976,27/10/2025 12:00:00 AM
CLO0723400,1,200,,,202310272976,27/10/2025 12:00:00 AM
CLO0823050,1,20,,,202310272976,27/10/2025 12:00:00 AM
CLO0823400,1,200,,,202310272976,27/10/2025 12:00:00 AM
CLO1223400,1,80,,,202310272976,27/10/2025 12:00:00 AM
CLO1623050,1,20,,,202310272976,27/10/2025 12:00:00 AM
CLO1623400,1,40,,,202310272976,27/10/2025 12:00:00 AM
CLO9223050,1,30,,,202310272976,27/10/2025 12:00:00 AM
CLO9223400,1,360,,,202310272976,27/10/2025 12:00:00 AM
CLT0550107,1,570,,,202310272976,27/10/2025 12:00:00 AM
CLT0650107,1,310,,,202310272976,27/10/2025 12:00:00 AM
CTL0011001,1,454,,,202310272977,27/10/2025 12:00:00 AM
PMM0643100,1,630,,,202310272980,27/10/2025 12:00:00 AM
PMM0843100,1,160,,,202310272980,27/10/2025 12:00:00 AM
PMM1307500,1,1150,,,202310282983,28/10/2025 12:00:00 AM
PMM3507500,1,5250,,,202310282983,28/10/2025 12:00:00 AM
PMM0443100,1,460,,,202310282984,28/10/2025 12:00:00 AM
PMM0643100,1,990,,,202310282984,28/10/2025 12:00:00 AM
PMM0843100,1,1040,,,202310282984,28/10/2025 12:00:00 AM
PMM1344101,1,780,,,202310282984,28/10/2025 12:00:00 AM
PMM5144101,1,280,,,202310282984,28/10/2025 12:00:00 AM
CRA0014200,1,920,,,202310282985,28/10/2025 12:00:00 AM
ORE098200,1,40,,,202310282986,28/10/2025 12:00:00 AM
PRO2421300,1,930,,,202310282987,28/10/2025 12:00:00 AM
PRO4621500,1,200,,,202310282987,28/10/2025 12:00:00 AM
OWH4520040,1,360,,,202310282989,28/10/2025 12:00:00 AM
PMMCD09100,1,50,,,202310282990,28/10/2025 12:00:00 AM
PMM0443100,1,630,,,202310302994,30/10/2025 12:00:00 AM
PMM0643100,1,1690,,,202310302994,30/10/2025 12:00:00 AM
PMM0843100,1,750,,,202310302994,30/10/2025 12:00:00 AM
PMM1344101,1,180,,,202310302994,30/10/2025 12:00:00 AM
PRS0010100,1,50,,,202310303006,30/10/2025 12:00:00 AM
PRS0010300,1,630,,,202310303006,30/10/2025 12:00:00 AM
CRA0014200,1,620,,,202310303009,30/10/2025 12:00:00 AM
ORE098200,1,400,,,202310303010,30/10/2025 12:00:00 AM
PCO4611150,1,402,,,202310313015,31/10/2025 12:00:00 AM
PRO2421300,1,900,,,202310313016,31/10/2025 12:00:00 AM
PRO4621500,1,400,,,202310313016,31/10/2025 12:00:00 AM
PMM0443100,1,390,,,202310313018,31/10/2025 12:00:00 AM
PMM0643100,1,100,,,202310313018,31/10/2025 12:00:00 AM
PMM0843100,1,170,,,202310313018,31/10/2025 12:00:00 AM
PMM1344101,1,220,,,202310313018,31/10/2025 12:00:00 AM
PMM5144101,1,80,,,202310313018,31/10/2025 12:00:00 AM
POS6849150,1,27,,,202310313019,31/10/2025 12:00:00 AM
PRO1210300,1,840,,,202310313020,31/10/2025 12:00:00 AM
PRO2310300,1,1290,,,202310313020,31/10/2025 12:00:00 AM
PRO3510300,1,1110,,,202310313020,31/10/2025 12:00:00 AM
PRO5710300,1,300,,,202310313020,31/10/2025 12:00:00 AM
PRO7910500,1,100,,,202310313020,31/10/2025 12:00:00 AM
CLO0723050,1,15,,,202311013022,1/11/2025 12:00:00 AM
CLO0723400,1,280,,,202311013022,1/11/2025 12:00:00 AM
CLO0823050,1,10,,,202311013022,1/11/2025 12:00:00 AM
CLO0823400,1,280,,,202311013022,1/11/2025 12:00:00 AM
CLO1223050,1,35,,,202311013022,1/11/2025 12:00:00 AM
CLO1223400,1,80,,,202311013022,1/11/2025 12:00:00 AM
CLO1623050,1,10,,,202311013022,1/11/2025 12:00:00 AM
CLO1623400,1,40,,,202311013022,1/11/2025 12:00:00 AM
CLO9223050,1,5,,,202311013022,1/11/2025 12:00:00 AM
CLO9223400,1,520,,,202311013022,1/11/2025 12:00:00 AM
CLT0550107,1,140,,,202311013022,1/11/2025 12:00:00 AM
CLT0650107,1,270,,,202311013022,1/11/2025 12:00:00 AM
CLO0524100,1,30,,,202311013023,1/11/2025 12:00:00 AM
CLO0624100,1,20,,,202311013023,1/11/2025 12:00:00 AM
CLO0723050,1,30,,,202311013023,1/11/2025 12:00:00 AM
CLO0723400,1,600,,,202311013023,1/11/2025 12:00:00 AM
CLO0823400,1,560,,,202311013023,1/11/2025 12:00:00 AM
CLO1223050,1,10,,,202311013023,1/11/2025 12:00:00 AM
CLO1223400,1,200,,,202311013023,1/11/2025 12:00:00 AM
CLO1623050,1,25,,,202311013023,1/11/2025 12:00:00 AM
CLO1623400,1,40,,,202311013023,1/11/2025 12:00:00 AM
CLO9223050,1,10,,,202311013023,1/11/2025 12:00:00 AM
CLO9223400,1,960,,,202311013023,1/11/2025 12:00:00 AM
CLT0550107,1,380,,,202311013023,1/11/2025 12:00:00 AM
CLT0650107,1,570,,,202311013023,1/11/2025 12:00:00 AM
CCH0037050,1,15,,,202311013025,1/11/2025 12:00:00 AM
CCH0037500,1,2050,,,202311013025,1/11/2025 12:00:00 AM
CMT0037050,1,20,,,202311013025,1/11/2025 12:00:00 AM
CTM0037500,1,50,,,202311013025,1/11/2025 12:00:00 AM
CCL0047100,1,1760,,,202311013026,1/11/2025 12:00:00 AM
CBG1314990,1,240,,,202311013027,1/11/2025 12:00:00 AM
PBG1009100,1,100,,,202311013027,1/11/2025 12:00:00 AM
PBG3509300,1,30,,,202311013027,1/11/2025 12:00:00 AM
PBG6143100,1,370,,,202311013027,1/11/2025 12:00:00 AM
PBG7909500,1,50,,,202311013027,1/11/2025 12:00:00 AM
PBG9109500,1,50,,,202311013027,1/11/2025 12:00:00 AM
CRG1009100,1,150,,,202311013028,1/11/2025 12:00:00 AM
CRG1309300,1,390,,,202311013028,1/11/2025 12:00:00 AM
CRG6109100,1,250,,,202311013028,1/11/2025 12:00:00 AM
CHF1010101,1,30,,,202311013029,1/11/2025 12:00:00 AM
CHF4611100,1,390,,,202311013029,1/11/2025 12:00:00 AM
CHF6811100,1,180,,,202311013029,1/11/2025 12:00:00 AM
CHF8110101,1,40,,,202311013029,1/11/2025 12:00:00 AM
CQT1011100,1,10,,,202311013030,1/11/2025 12:00:00 AM
CQT4611100,1,320,,,202311013030,1/11/2025 12:00:00 AM
CQT6811100,1,90,,,202311013030,1/11/2025 12:00:00 AM
CQT8111100,1,40,,,202311013030,1/11/2025 12:00:00 AM
PCO1009100,1,80,,,202311013031,1/11/2025 12:00:00 AM
PCO1309300,1,30,,,202311013031,1/11/2025 12:00:00 AM
PCO4609100,1,60,,,202311013031,1/11/2025 12:00:00 AM
PCO6807300,1,100,,,202311013031,1/11/2025 12:00:00 AM
PCO8107300,1,40,,,202311013031,1/11/2025 12:00:00 AM
PDS1510300,1,30,,,202311013032,1/11/2025 12:00:00 AM
POS6849120,1,360,,,202311013032,1/11/2025 12:00:00 AM
PRS0010100,1,40,,,202311013033,1/11/2025 12:00:00 AM
PRS0010300,1,210,,,202311013033,1/11/2025 12:00:00 AM
CTR1011100,1,20,,,202311013034,1/11/2025 12:00:00 AM
CTR4609100,1,20,,,202311013034,1/11/2025 12:00:00 AM
CTR6809100,1,20,,,202311013034,1/11/2025 12:00:00 AM
CTR8109100,1,20,,,202311013034,1/11/2025 12:00:00 AM
PLS1009100,1,10,,,202311013035,1/11/2025 12:00:00 AM
PLS1309200,1,60,,,202311013035,1/11/2025 12:00:00 AM
PLS4609100,1,10,,,202311013035,1/11/2025 12:00:00 AM
PMMCD09100,1,180,,,202311013036,1/11/2025 12:00:00 AM
PCO6807300,1,150,,,202311013037,1/11/2025 12:00:00 AM
PPF1009100,1,20,,,202311013038,1/11/2025 12:00:00 AM
PPF1309300,1,90,,,202311013038,1/11/2025 12:00:00 AM
PPF4609100,1,70,,,202311013038,1/11/2025 12:00:00 AM
PPF8109100,1,10,,,202311013038,1/11/2025 12:00:00 AM
PRO1210300,1,150,,,202311013039,1/11/2025 12:00:00 AM
PRO2310300,1,240,,,202311013039,1/11/2025 12:00:00 AM
PRO3510300,1,120,,,202311013039,1/11/2025 12:00:00 AM
OWH4521015,1,790.5,,,202311023041,2/11/2025 12:00:00 AM
OTP098010,1,840,,,202311023042,2/11/2025 12:00:00 AM
OWH3320004,1,392,,,202311023043,2/11/2025 12:00:00 AM
CLO0723050,1,20,,,202311023044,2/11/2025 12:00:00 AM
CLO0723400,1,80,,,202311023044,2/11/2025 12:00:00 AM
CLO0823400,1,80,,,202311023044,2/11/2025 12:00:00 AM
CLO1223400,1,40,,,202311023044,2/11/2025 12:00:00 AM
CLO1623050,1,15,,,202311023044,2/11/2025 12:00:00 AM
CLO9223050,1,30,,,202311023044,2/11/2025 12:00:00 AM
CLO9223400,1,80,,,202311023044,2/11/2025 12:00:00 AM
CLT0550107,1,820,,,202311023044,2/11/2025 12:00:00 AM
CLT0650107,1,170,,,202311023044,2/11/2025 12:00:00 AM
PMM2448150,1,570,,,202311023045,2/11/2025 12:00:00 AM
PLO0323100,1,10,,,202311033047,3/11/2025 12:00:00 AM
PLO0423017,1,23,,,202311033047,3/11/2025 12:00:00 AM
CRA0014200,1,4220,,,202311033048,3/11/2025 12:00:00 AM
CLO0723050,1,20,,,202311033049,3/11/2025 12:00:00 AM
CLO0823050,1,20,,,202311033049,3/11/2025 12:00:00 AM
CLO1223050,1,20,,,202311033049,3/11/2025 12:00:00 AM
CLO9223050,1,15,,,202311033049,3/11/2025 12:00:00 AM
CLO9223400,1,40,,,202311033049,3/11/2025 12:00:00 AM
CLT0650107,1,10,,,202311033049,3/11/2025 12:00:00 AM
ORE098200,1,100,,,202311033050,3/11/2025 12:00:00 AM
CRG1309300,1,60,,,202311033052,3/11/2025 12:00:00 AM
CRG6109100,1,70,,,202311033052,3/11/2025 12:00:00 AM
CQT1011100,1,10,,,202311033053,3/11/2025 12:00:00 AM
CQT4611100,1,90,,,202311033053,3/11/2025 12:00:00 AM
CQT6811100,1,30,,,202311033053,3/11/2025 12:00:00 AM
CHF1010101,1,10,,,202311033054,3/11/2025 12:00:00 AM
PCO1009100,1,20,,,202311033055,3/11/2025 12:00:00 AM
PCO6807300,1,10,,,202311033055,3/11/2025 12:00:00 AM
CBG1314990,1,60,,,202311033056,3/11/2025 12:00:00 AM
PPE1035100,1,190,,,202311033058,3/11/2025 12:00:00 AM
OBA5709001,1,1804,,,202311033059,3/11/2025 12:00:00 AM
OWH3320004,1,844,,,202311043060,4/11/2025 12:00:00 AM
OWH4520040,1,508,,,202311043062,4/11/2025 12:00:00 AM
OWH2218040,1,36,,,202311043063,4/11/2025 12:00:00 AM
OWH2318040,1,196,,,202311043063,4/11/2025 12:00:00 AM
OWH3318040,1,164,,,202311043063,4/11/2025 12:00:00 AM
OWH4518040,1,56,,,202311043063,4/11/2025 12:00:00 AM
CLO0723050,1,35,,,202311043064,4/11/2025 12:00:00 AM
CLO0723400,1,40,,,202311043064,4/11/2025 12:00:00 AM
CLO0823050,1,10,,,202311043064,4/11/2025 12:00:00 AM
CLO0823400,1,40,,,202311043064,4/11/2025 12:00:00 AM
CLO1223050,1,35,,,202311043064,4/11/2025 12:00:00 AM
CLO1623050,1,20,,,202311043064,4/11/2025 12:00:00 AM
CLO9223050,1,10,,,202311043064,4/11/2025 12:00:00 AM
CLO9223400,1,120,,,202311043064,4/11/2025 12:00:00 AM
CLT0550107,1,20,,,202311043064,4/11/2025 12:00:00 AM
CLT0650107,1,50,,,202311043064,4/11/2025 12:00:00 AM
PLO0323100,1,20,,,202311043065,4/11/2025 12:00:00 AM
PLO0423100,1,10,,,202311043065,4/11/2025 12:00:00 AM
OTP098010,1,334,,,202311043066,4/11/2025 12:00:00 AM
PRO2421300,1,1500,,,202311043067,4/11/2025 12:00:00 AM
PRO4621500,1,550,,,202311043067,4/11/2025 12:00:00 AM
CRG1009100,1,50,,,202311043068,4/11/2025 12:00:00 AM
CRG1309300,1,120,,,202311043068,4/11/2025 12:00:00 AM
CRG6109100,1,120,,,202311043068,4/11/2025 12:00:00 AM
PCO6807300,1,10,,,202311043069,4/11/2025 12:00:00 AM
PCO8107300,1,10,,,202311043069,4/11/2025 12:00:00 AM
CQT1011100,1,10,,,202311043070,4/11/2025 12:00:00 AM
CQT4611100,1,140,,,202311043070,4/11/2025 12:00:00 AM
CQT6811100,1,20,,,202311043070,4/11/2025 12:00:00 AM
PMM0443100,1,680,,,202311043071,4/11/2025 12:00:00 AM
PMM0643100,1,1090,,,202311043071,4/11/2025 12:00:00 AM
PMM0843100,1,980,,,202311043071,4/11/2025 12:00:00 AM
PMM1344100,1,150,,,202311043071,4/11/2025 12:00:00 AM
PMM2448100,1,440,,,202311043071,4/11/2025 12:00:00 AM
POS6849120,1,120,,,202311043072,4/11/2025 12:00:00 AM
PRS0010100,1,10,,,202311043073,4/11/2025 12:00:00 AM
PRS0010300,1,180,,,202311043073,4/11/2025 12:00:00 AM
PBG1009100,1,10,,,202311043074,4/11/2025 12:00:00 AM
PBG3509300,1,30,,,202311043074,4/11/2025 12:00:00 AM
PBG6143100,1,20,,,202311043074,4/11/2025 12:00:00 AM
CTR4609100,1,10,,,202311043075,4/11/2025 12:00:00 AM
CTR6809100,1,10,,,202311043075,4/11/2025 12:00:00 AM
PDS0010100,1,20,,,202311043076,4/11/2025 12:00:00 AM
PDS1510300,1,30,,,202311043076,4/11/2025 12:00:00 AM
CCH0037050,1,20,,,202311053080,5/11/2025 12:00:00 AM
CCH0037500,1,1550,,,202311053080,5/11/2025 12:00:00 AM
CMT0037050,1,45,,,202311053080,5/11/2025 12:00:00 AM
PMM0443100,1,230,,,202311053081,5/11/2025 12:00:00 AM
PMM0643100,1,2570,,,202311053081,5/11/2025 12:00:00 AM
PMM0843100,1,1210,,,202311053081,5/11/2025 12:00:00 AM
PMM1344100,1,220,,,202311053081,5/11/2025 12:00:00 AM
PMM2448100,1,570,,,202311053081,5/11/2025 12:00:00 AM
CLO0723050,1,35,,,202311053082,5/11/2025 12:00:00 AM
CLO0723400,1,120,,,202311053082,5/11/2025 12:00:00 AM
CLO0823050,1,35,,,202311053082,5/11/2025 12:00:00 AM
CLO0823400,1,80,,,202311053082,5/11/2025 12:00:00 AM
CLO1223050,1,20,,,202311053082,5/11/2025 12:00:00 AM
CLO1223400,1,80,,,202311053082,5/11/2025 12:00:00 AM
CLO1623050,1,25,,,202311053082,5/11/2025 12:00:00 AM
CLO9223050,1,5,,,202311053082,5/11/2025 12:00:00 AM
CLO9223400,1,240,,,202311053082,5/11/2025 12:00:00 AM
CLT0550107,1,180,,,202311053082,5/11/2025 12:00:00 AM
CLT0650107,1,230,,,202311053082,5/11/2025 12:00:00 AM
PMM011500,1,3400,,,202311053083,5/11/2025 12:00:00 AM
CWHBCK18046,1,16,,,202311063087,6/11/2025 12:00:00 AM
OWH1618040,1,28,,,202311063087,6/11/2025 12:00:00 AM
OWH2218040,1,176,,,202311063087,6/11/2025 12:00:00 AM
OWH2318040,1,736,,,202311063087,6/11/2025 12:00:00 AM
OWH3318040,1,732,,,202311063087,6/11/2025 12:00:00 AM
OWH3418040,1,16,,,202311063087,6/11/2025 12:00:00 AM
OWH4518040,1,160,,,202311063087,6/11/2025 12:00:00 AM
PMM0643100,1,2000,,,202311063089,6/11/2025 12:00:00 AM
PMM0843100,1,2250,,,202311063089,6/11/2025 12:00:00 AM
PMM1344100,1,290,,,202311063089,6/11/2025 12:00:00 AM
PMM2448100,1,620,,,202311063089,6/11/2025 12:00:00 AM
CWHBCK18046,1,12,,,202311073094,7/11/2025 12:00:00 AM
OWH1618040,1,32,,,202311073094,7/11/2025 12:00:00 AM
OWH2218040,1,140,,,202311073094,7/11/2025 12:00:00 AM
OWH2318040,1,564,,,202311073094,7/11/2025 12:00:00 AM
OWH3318040,1,580,,,202311073094,7/11/2025 12:00:00 AM
OWH4518040,1,156,,,202311073094,7/11/2025 12:00:00 AM
PMM011500,1,3500,,,202311073095,7/11/2025 12:00:00 AM
OWH3320004,1,936,,,202311073096,7/11/2025 12:00:00 AM
PMM0643100,1,1060,,,202311073097,7/11/2025 12:00:00 AM
PMM0843100,1,1460,,,202311073097,7/11/2025 12:00:00 AM
PMM1344100,1,140,,,202311073097,7/11/2025 12:00:00 AM
PMM2448100,1,350,,,202311073097,7/11/2025 12:00:00 AM
PMM2448150,1,289.5,,,202311073101,7/11/2025 12:00:00 AM
PCO4611150,1,73.5,,,202311073102,7/11/2025 12:00:00 AM
PMM0448600,1,2880,,,202311073103,7/11/2025 12:00:00 AM
PMM0643100,1,2100,,,202311073103,7/11/2025 12:00:00 AM
PMM0843100,1,2000,,,202311073103,7/11/2025 12:00:00 AM
PMM1344100,1,200,,,202311073103,7/11/2025 12:00:00 AM
PMM2448100,1,700,,,202311073103,7/11/2025 12:00:00 AM
POS6849150,1,54,,,202311073105,7/11/2025 12:00:00 AM
CCL0047100,1,380,,,202311073108,7/11/2025 12:00:00 AM
CCH0037050,1,30,,,202311083111,8/11/2025 12:00:00 AM
CCH0037500,1,1400,,,202311083111,8/11/2025 12:00:00 AM
CMT0037050,1,30,,,202311083111,8/11/2025 12:00:00 AM
PMM011500,1,800,,,202311083112,8/11/2025 12:00:00 AM
PMM0448600,1,780,,,202311083113,8/11/2025 12:00:00 AM
PMM0643100,1,1400,,,202311083113,8/11/2025 12:00:00 AM
PMM0843100,1,700,,,202311083113,8/11/2025 12:00:00 AM
PMM1344100,1,300,,,202311083113,8/11/2025 12:00:00 AM
PMM2448100,1,600,,,202311083113,8/11/2025 12:00:00 AM
PMM011500,1,8000,,,202311093118,9/11/2025 12:00:00 AM
CLO0723400,1,280,,,202311093119,9/11/2025 12:00:00 AM
CLO0823400,1,200,,,202311093119,9/11/2025 12:00:00 AM
CLO1223400,1,160,,,202311093119,9/11/2025 12:00:00 AM
CLO1623400,1,120,,,202311093119,9/11/2025 12:00:00 AM
CLO9223400,1,240,,,202311093119,9/11/2025 12:00:00 AM
PMM0448600,1,1920,,,202311093120,9/11/2025 12:00:00 AM
PMM0643100,1,3400,,,202311093120,9/11/2025 12:00:00 AM
PMM0843100,1,2200,,,202311093120,9/11/2025 12:00:00 AM
PMM1344100,1,600,,,202311093120,9/11/2025 12:00:00 AM
PMM2448100,1,1100,,,202311093120,9/11/2025 12:00:00 AM
PRO2421300,1,3930,,,202311093126,9/11/2025 12:00:00 AM
PRO4621500,1,1150,,,202311093126,9/11/2025 12:00:00 AM
CLO0723050,1,5,,,202311093127,9/11/2025 12:00:00 AM
CLO0723400,1,40,,,202311093127,9/11/2025 12:00:00 AM
CLO0823050,1,35,,,202311093127,9/11/2025 12:00:00 AM
CLO1223050,1,20,,,202311093127,9/11/2025 12:00:00 AM
CLO1623050,1,5,,,202311093127,9/11/2025 12:00:00 AM
CLO9223050,1,30,,,202311093127,9/11/2025 12:00:00 AM
CLO9223400,1,40,,,202311093127,9/11/2025 12:00:00 AM
CLT0550107,1,50,,,202311093127,9/11/2025 12:00:00 AM
CLT0650107,1,50,,,202311093127,9/11/2025 12:00:00 AM
CLO0723050,1,15,,,202311093128,9/11/2025 12:00:00 AM
CLO0723400,1,480,,,202311093128,9/11/2025 12:00:00 AM
CLO0823050,1,15,,,202311093128,9/11/2025 12:00:00 AM
CLO0823400,1,480,,,202311093128,9/11/2025 12:00:00 AM
CLO1223050,1,5,,,202311093128,9/11/2025 12:00:00 AM
CLO1223400,1,180,,,202311093128,9/11/2025 12:00:00 AM
CLO1623050,1,10,,,202311093128,9/11/2025 12:00:00 AM
CLO9223050,1,25,,,202311093128,9/11/2025 12:00:00 AM
CLO9223400,1,560,,,202311093128,9/11/2025 12:00:00 AM
CLT0550107,1,410,,,202311093128,9/11/2025 12:00:00 AM
CLT0650107,1,570,,,202311093128,9/11/2025 12:00:00 AM
OWH1018001,1,306,,,202311103130,10/11/2025 12:00:00 AM
PMA0000150,1,1021.5,,,202311103131,10/11/2025 12:00:00 AM
PMM0448600,1,1680,,,202311103133,10/11/2025 12:00:00 AM
PMM0643100,1,3000,,,202311103133,10/11/2025 12:00:00 AM
PMM0843100,1,2100,,,202311103133,10/11/2025 12:00:00 AM
PMM1344100,1,500,,,202311103133,10/11/2025 12:00:00 AM
PMM2448100,1,1100,,,202311103133,10/11/2025 12:00:00 AM
CLO0524100,1,150,,,202311103134,10/11/2025 12:00:00 AM
CLO0624100,1,220,,,202311103134,10/11/2025 12:00:00 AM
CLO0724100,1,190,,,202311103134,10/11/2025 12:00:00 AM
CLO0824100,1,220,,,202311103134,10/11/2025 12:00:00 AM
CLO0924100,1,100,,,202311103134,10/11/2025 12:00:00 AM
CLO1024100,1,120,,,202311103134,10/11/2025 12:00:00 AM
CLO1224100,1,50,,,202311103134,10/11/2025 12:00:00 AM
CLO1624100,1,20,,,202311103134,10/11/2025 12:00:00 AM
CRA0014200,1,1840,,,202311103137,10/11/2025 12:00:00 AM
PMM011500,1,1300,,,202311103139,10/11/2025 12:00:00 AM
CWHBCK18046,1,4,,,202311103141,10/11/2025 12:00:00 AM
OWH2218040,1,120,,,202311103141,10/11/2025 12:00:00 AM
OWH2318040,1,184,,,202311103141,10/11/2025 12:00:00 AM
OWH3318040,1,136,,,202311103141,10/11/2025 12:00:00 AM
OWH4518040,1,44,,,202311103141,10/11/2025 12:00:00 AM
CLO0723050,1,15,,,202311103142,10/11/2025 12:00:00 AM
CLO0723400,1,120,,,202311103142,10/11/2025 12:00:00 AM
CLO0823050,1,15,,,202311103142,10/11/2025 12:00:00 AM
CLO0823400,1,80,,,202311103142,10/11/2025 12:00:00 AM
CLO1223050,1,20,,,202311103142,10/11/2025 12:00:00 AM
CLO1623050,1,5,,,202311103142,10/11/2025 12:00:00 AM
CLO9223050,1,15,,,202311103142,10/11/2025 12:00:00 AM
CLO9223400,1,80,,,202311103142,10/11/2025 12:00:00 AM
CLT0550107,1,60,,,202311103142,10/11/2025 12:00:00 AM
CLT0650107,1,160,,,202311103142,10/11/2025 12:00:00 AM
CLO0723050,1,35,,,202311103143,10/11/2025 12:00:00 AM
CLO0723400,1,120,,,202311103143,10/11/2025 12:00:00 AM
CLO0823050,1,10,,,202311103143,10/11/2025 12:00:00 AM
CLO0823400,1,120,,,202311103143,10/11/2025 12:00:00 AM
CLO1223400,1,80,,,202311103143,10/11/2025 12:00:00 AM
CLO1623050,1,5,,,202311103143,10/11/2025 12:00:00 AM
CLO1623400,1,40,,,202311103143,10/11/2025 12:00:00 AM
CLO9223050,1,35,,,202311103143,10/11/2025 12:00:00 AM
CLO9223400,1,200,,,202311103143,10/11/2025 12:00:00 AM
CLT0550107,1,600,,,202311103143,10/11/2025 12:00:00 AM
CLT0650107,1,170,,,202311103143,10/11/2025 12:00:00 AM
ORE098200,1,540,,,202311103145,10/11/2025 12:00:00 AM
PSS1750010,1,1013,,,202311113149,11/11/2025 12:00:00 AM
PMM011500,1,9700,,,202311113150,11/11/2025 12:00:00 AM
PMM0448600,1,480,,,202311113151,11/11/2025 12:00:00 AM
PMM0643100,1,1000,,,202311113151,11/11/2025 12:00:00 AM
PMM0843100,1,500,,,202311113151,11/11/2025 12:00:00 AM
PMM1344100,1,100,,,202311113151,11/11/2025 12:00:00 AM
PMM2448100,1,400,,,202311113151,11/11/2025 12:00:00 AM
PMM0448600,1,480,,,202311113155,11/11/2025 12:00:00 AM
PMM0643100,1,500,,,202311113155,11/11/2025 12:00:00 AM
PMM0843100,1,400,,,202311113155,11/11/2025 12:00:00 AM
PMM1344100,1,200,,,202311113155,11/11/2025 12:00:00 AM
PMM2448100,1,200,,,202311113155,11/11/2025 12:00:00 AM
CCH0037050,1,20,,,202311123156,12/11/2025 12:00:00 AM
CCH0037500,1,2700,,,202311123156,12/11/2025 12:00:00 AM
CMT0037050,1,40,,,202311123156,12/11/2025 12:00:00 AM
CTM0037500,1,50,,,202311123156,12/11/2025 12:00:00 AM
PMM011500,1,800,,,202311123157,12/11/2025 12:00:00 AM
PMM011500,1,7400,,,202311133159,13/11/2025 12:00:00 AM
PMM0448600,1,1800,,,202311133160,13/11/2025 12:00:00 AM
PMM0643100,1,2780,,,202311133160,13/11/2025 12:00:00 AM
PMM0843100,1,1730,,,202311133160,13/11/2025 12:00:00 AM
PMM1344100,1,280,,,202311133160,13/11/2025 12:00:00 AM
PMM2448100,1,870,,,202311133160,13/11/2025 12:00:00 AM
PLS6809100,1,120,,,202311133161,13/11/2025 12:00:00 AM
PLS8109100,1,10,,,202311133161,13/11/2025 12:00:00 AM
CQT4611100,1,80,,,202311133162,13/11/2025 12:00:00 AM
CRG1009100,1,30,,,202311133163,13/11/2025 12:00:00 AM
CRG1309300,1,90,,,202311133163,13/11/2025 12:00:00 AM
CRG6109100,1,10,,,202311133163,13/11/2025 12:00:00 AM
PRA0014200,1,460,,,202311133164,13/11/2025 12:00:00 AM
POS6849120,1,10,,,202311133165,13/11/2025 12:00:00 AM
PCO8107300,1,10,,,202311133166,13/11/2025 12:00:00 AM
CCL0047100,1,830,,,202311133171,13/11/2025 12:00:00 AM
PMM0643100,1,560,,,202311133172,13/11/2025 12:00:00 AM
PMM0843100,1,470,,,202311133172,13/11/2025 12:00:00 AM
PMM1344100,1,130,,,202311133172,13/11/2025 12:00:00 AM
PMM2448100,1,350,,,202311133172,13/11/2025 12:00:00 AM
PMM0643100,1,4000,,,202311133174,13/11/2025 12:00:00 AM
PMM0843100,1,4020,,,202311133174,13/11/2025 12:00:00 AM
PMM1344100,1,1500,,,202311133174,13/11/2025 12:00:00 AM
PMM2448100,1,3610,,,202311133174,13/11/2025 12:00:00 AM
CYT0121010,1,100,,,202311133175,13/11/2025 12:00:00 AM
OBA5709001,1,506,,,202311133175,13/11/2025 12:00:00 AM
OWH9118017,1,290,,,202311133175,13/11/2025 12:00:00 AM
PMA0000001,1,190,,,202311133175,13/11/2025 12:00:00 AM
CCH0037050,1,5,,,202311143177,14/11/2025 12:00:00 AM
CCH0037500,1,1100,,,202311143177,14/11/2025 12:00:00 AM
CMT0037050,1,15,,,202311143177,14/11/2025 12:00:00 AM
PMM0448600,1,600,,,202311143178,14/11/2025 12:00:00 AM
PMM0643100,1,1120,,,202311143178,14/11/2025 12:00:00 AM
